,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
Dawn FM___The Weeknd,0.28,0.478,9.0,-8.755,0.0,0.037,0.674,5.85e-05,0.483,0.0807,111.65,audio_features,6krYS8KtmNAYyb5uTZiYW4,spotify:track:6krYS8KtmNAYyb5uTZiYW4,https://api.spotify.com/v1/tracks/6krYS8KtmNAYyb5uTZiYW4,https://api.spotify.com/v1/audio-analysis/6krYS8KtmNAYyb5uTZiYW4,96240.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
Dangerous Variant___Natalie Holt,0.131,0.427,1.0,-15.293,1.0,0.0357,0.102,0.664,0.105,0.0454,98.581,audio_features,7KrOCJgqH1K1ZrpM22IkAs,spotify:track:7KrOCJgqH1K1ZrpM22IkAs,https://api.spotify.com/v1/tracks/7KrOCJgqH1K1ZrpM22IkAs,https://api.spotify.com/v1/audio-analysis/7KrOCJgqH1K1ZrpM22IkAs,97024.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
The Batman___Michael Giacchino,0.209,0.152,10.0,-16.519,0.0,0.0324,0.5,0.903,0.103,0.0482,80.136,audio_features,1NkI8DtCnjcWVCVLF0gB71,spotify:track:1NkI8DtCnjcWVCVLF0gB71,https://api.spotify.com/v1/tracks/1NkI8DtCnjcWVCVLF0gB71,https://api.spotify.com/v1/audio-analysis/1NkI8DtCnjcWVCVLF0gB71,407533.0,4.0,The Batman (Original Motion Picture Soundtrack),18nTX27XXEYARGmWMTgD19
"jealousy, jealousy___Olivia Rodrigo",0.695,0.575,10.0,-6.334,0.0,0.116,0.198,0.0,0.0614,0.699,163.929,audio_features,0MMyJUC3WNnFS1lit5pTjk,spotify:track:0MMyJUC3WNnFS1lit5pTjk,https://api.spotify.com/v1/tracks/0MMyJUC3WNnFS1lit5pTjk,https://api.spotify.com/v1/audio-analysis/0MMyJUC3WNnFS1lit5pTjk,173160.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
Marche Funèbre___Soap&Skin,0.427,0.0042,1.0,-21.983,1.0,0.0531,0.988,0.924,0.104,0.151,108.201,audio_features,2Ws2BRMfOTYq4X9ratwMAA,spotify:track:2Ws2BRMfOTYq4X9ratwMAA,https://api.spotify.com/v1/tracks/2Ws2BRMfOTYq4X9ratwMAA,https://api.spotify.com/v1/audio-analysis/2Ws2BRMfOTYq4X9ratwMAA,524808.0,4.0,Marche Funèbre,56wlOdxOpWI5y4TrqnpFE0
Scam 1992 Theme___Achint,0.516,0.486,4.0,-11.45,0.0,0.0249,0.00411,0.277,0.34,0.454,87.045,audio_features,3A04b0nJb2nAzGUw2rqDsI,spotify:track:3A04b0nJb2nAzGUw2rqDsI,https://api.spotify.com/v1/tracks/3A04b0nJb2nAzGUw2rqDsI,https://api.spotify.com/v1/audio-analysis/3A04b0nJb2nAzGUw2rqDsI,86207.0,4.0,Scam 1992 Theme Music,2EMFH1MjFhmssiQz6lVXRh
Killmonger___Ludwig Goransson,0.254,0.165,2.0,-17.527,0.0,0.0398,0.523,0.932,0.112,0.0328,169.646,audio_features,0w7yUSxpQV3a3HqlprOQUs,spotify:track:0w7yUSxpQV3a3HqlprOQUs,https://api.spotify.com/v1/tracks/0w7yUSxpQV3a3HqlprOQUs,https://api.spotify.com/v1/audio-analysis/0w7yUSxpQV3a3HqlprOQUs,175363.0,4.0,Black Panther (Original Score),7KDslrXaOYS28ferZi5UVK
"The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""___Olivia Rodrigo",0.678,0.241,0.0,-13.686,1.0,0.0321,0.905,0.0,0.11,0.647,90.976,audio_features,0nZkXIhuH183AKwF1LAZUy,spotify:track:0nZkXIhuH183AKwF1LAZUy,https://api.spotify.com/v1/tracks/0nZkXIhuH183AKwF1LAZUy,https://api.spotify.com/v1/audio-analysis/0nZkXIhuH183AKwF1LAZUy,107277.0,4.0,"The Best Part [From ""High School Musical: The Musical: The Series (Season 2)""]",2QvIqoT72oNaNuIrWR3FjC
Davy Jones___Fia Orädd,0.391,0.16,9.0,-14.637,0.0,0.037,0.861,1.28e-06,0.0837,0.212,129.926,audio_features,5ferfmCAZQzjemm0eF4onL,spotify:track:5ferfmCAZQzjemm0eF4onL,https://api.spotify.com/v1/tracks/5ferfmCAZQzjemm0eF4onL,https://api.spotify.com/v1/audio-analysis/5ferfmCAZQzjemm0eF4onL,196052.0,3.0,Davy Jones,6OPDY4NluNrrp1pdMf41aE
The First Survivor (Early Access Main Title)___PUBG: BATTLEGROUNDS,0.183,0.641,2.0,-11.145,1.0,0.0645,0.039,0.216,0.108,0.215,169.705,audio_features,3enouIIUzlTYHGRaUkols9,spotify:track:3enouIIUzlTYHGRaUkols9,https://api.spotify.com/v1/tracks/3enouIIUzlTYHGRaUkols9,https://api.spotify.com/v1/audio-analysis/3enouIIUzlTYHGRaUkols9,190127.0,5.0,"Thank you, 5urvivors",3l5Gbu1lIgFAndzDpPGam8
Butterflies___Piper Rockelle,0.798,0.629,11.0,-4.974,0.0,0.0399,0.00764,0.0411,0.072,0.333,100.955,audio_features,2EArp0IN3fXZkwNAv8c0Al,spotify:track:2EArp0IN3fXZkwNAv8c0Al,https://api.spotify.com/v1/tracks/2EArp0IN3fXZkwNAv8c0Al,https://api.spotify.com/v1/audio-analysis/2EArp0IN3fXZkwNAv8c0Al,166859.0,4.0,Butterflies,2I7sp3ImhIJt1LW9eocroo
Pirates of the Carribeann Theme___The Snake Charmer,0.446,0.9,0.0,-11.242,1.0,0.0602,0.00214,0.781,0.0849,0.318,110.028,audio_features,6zPTnUB9UE2hZ5KNdovblq,spotify:track:6zPTnUB9UE2hZ5KNdovblq,https://api.spotify.com/v1/tracks/6zPTnUB9UE2hZ5KNdovblq,https://api.spotify.com/v1/audio-analysis/6zPTnUB9UE2hZ5KNdovblq,235677.0,3.0,Pirates of the Carribeann Theme,3OF0yTahVzM1WsNOrbs6aS
Love Story___Taylor Swift,0.626,0.79,2.0,-4.302,1.0,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,audio_features,3CeCwYWvdfXbZLXFhBrbnf,spotify:track:3CeCwYWvdfXbZLXFhBrbnf,https://api.spotify.com/v1/tracks/3CeCwYWvdfXbZLXFhBrbnf,https://api.spotify.com/v1/audio-analysis/3CeCwYWvdfXbZLXFhBrbnf,235767.0,4.0,Love Story (Taylor’s Version),4j2syEjl3h1To8KbRgvmJn
abcdefu___GAYLE,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,audio_features,4fouWK6XVHhzl78KzQ1UjL,spotify:track:4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL,168602.0,4.0,abcdefu,6tUQPKlpR4x1gjrXTtOImI
"Ik Vaari Aa (From ""Raabta"")___Pritam",0.512,0.752,4.0,-4.857,0.0,0.0534,0.305,0.0,0.708,0.428,127.965,audio_features,5lrA2NzUxmBjKr2tCZfMtl,spotify:track:5lrA2NzUxmBjKr2tCZfMtl,https://api.spotify.com/v1/tracks/5lrA2NzUxmBjKr2tCZfMtl,https://api.spotify.com/v1/audio-analysis/5lrA2NzUxmBjKr2tCZfMtl,274687.0,4.0,"Ik Vaari Aa (From ""Raabta"")",3rJorGgrI3Vr2oL06qCzfd
"Ghungroo (From ""War"")___Vishal-Shekhar",0.695,0.727,6.0,-6.274,0.0,0.0323,0.0744,0.000175,0.533,0.864,118.034,audio_features,0WdbnNKO0Jt4BZACSDQh44,spotify:track:0WdbnNKO0Jt4BZACSDQh44,https://api.spotify.com/v1/tracks/0WdbnNKO0Jt4BZACSDQh44,https://api.spotify.com/v1/audio-analysis/0WdbnNKO0Jt4BZACSDQh44,302935.0,4.0,"Ghungroo (From ""War"")",1FU97iwW5a0nV7wq3Mk5DQ
Pokémon___Tina Guo,0.541,0.854,7.0,-6.201,0.0,0.0464,0.18,0.0,0.14,0.568,144.918,audio_features,3OIHgTyQdiAGMmpjQaNxp3,spotify:track:3OIHgTyQdiAGMmpjQaNxp3,https://api.spotify.com/v1/tracks/3OIHgTyQdiAGMmpjQaNxp3,https://api.spotify.com/v1/audio-analysis/3OIHgTyQdiAGMmpjQaNxp3,198187.0,4.0,Pokemon - 2.b.a. Master - Music From The Hit Tv Series,4R0boGQyiCUt3i7pAKCitR
"Day 'N' Nite (From ""Moon Knight"")___Geek Music",0.774,0.45,11.0,-12.42,0.0,0.0432,0.0444,0.00531,0.236,0.562,116.039,audio_features,2SOJ4SS7lIf1Sdji3oXPo7,spotify:track:2SOJ4SS7lIf1Sdji3oXPo7,https://api.spotify.com/v1/tracks/2SOJ4SS7lIf1Sdji3oXPo7,https://api.spotify.com/v1/audio-analysis/2SOJ4SS7lIf1Sdji3oXPo7,271724.0,4.0,"Day 'N' Nite (From ""Moon Knight"")",1pKSVWddvpqtT7XuKS8L8j
Ashes___Stellar,0.712,0.568,5.0,-7.864,0.0,0.0546,0.0947,0.0,0.169,0.46,130.019,audio_features,3Pj6u2KTgepyyidp5xfbHp,spotify:track:3Pj6u2KTgepyyidp5xfbHp,https://api.spotify.com/v1/tracks/3Pj6u2KTgepyyidp5xfbHp,https://api.spotify.com/v1/audio-analysis/3Pj6u2KTgepyyidp5xfbHp,166356.0,4.0,Ashes,41gMZm0ib3Je8hU0eFNUwS
"Mitra Re - From ""Runway 34""___Arijit Singh",0.394,0.566,7.0,-7.97,1.0,0.0278,0.364,1.58e-06,0.0925,0.211,82.188,audio_features,4SmMVj2SnYXPA2M9LhtCnO,spotify:track:4SmMVj2SnYXPA2M9LhtCnO,https://api.spotify.com/v1/tracks/4SmMVj2SnYXPA2M9LhtCnO,https://api.spotify.com/v1/audio-analysis/4SmMVj2SnYXPA2M9LhtCnO,221936.0,4.0,"Mitra Re (From ""Runway 34"")",5EHxqOSbp0XjSQDq8MfRXH
"It's My World (And We're All Living in It) - From ""Milo Murphy's Law""___Milo Murphy",0.701,0.788,10.0,-6.379,0.0,0.0346,0.148,0.0,0.22,0.869,96.01,audio_features,6y4o3iDtn8JIZW09pZKxjA,spotify:track:6y4o3iDtn8JIZW09pZKxjA,https://api.spotify.com/v1/tracks/6y4o3iDtn8JIZW09pZKxjA,https://api.spotify.com/v1/audio-analysis/6y4o3iDtn8JIZW09pZKxjA,147408.0,4.0,"It's My World (And We're All Living in It) [From ""Milo Murphy's Law""]",1Y4UMUWdDAK59dAPbvXO6e
Larger Than Life___Joseph William Morgan,0.454,0.703,1.0,-8.661,1.0,0.046,0.00118,0.907,0.246,0.0975,110.011,audio_features,3KCFukavLXO7fYx0aHjb7x,spotify:track:3KCFukavLXO7fYx0aHjb7x,https://api.spotify.com/v1/tracks/3KCFukavLXO7fYx0aHjb7x,https://api.spotify.com/v1/audio-analysis/3KCFukavLXO7fYx0aHjb7x,179455.0,4.0,Larger Than Life,360auUzxwxXzmJPTSMshMm
The Universe Is Against Me___Candace,0.769,0.7,10.0,-4.884,1.0,0.0434,0.116,0.000885,0.149,0.589,119.983,audio_features,0NNcuncLPKxl0JUd96LOjT,spotify:track:0NNcuncLPKxl0JUd96LOjT,https://api.spotify.com/v1/tracks/0NNcuncLPKxl0JUd96LOjT,https://api.spotify.com/v1/audio-analysis/0NNcuncLPKxl0JUd96LOjT,142142.0,4.0,Phineas and Ferb The Movie: Candace Against the Universe (Original Soundtrack),17UaoAh0UsPryIa6Em6zRL
Here Comes the King___X-Ray Dog,0.43,0.871,5.0,-6.855,1.0,0.116,0.417,0.785,0.177,0.26,159.951,audio_features,0q6SjXK02E6Jz9hcy2d4or,spotify:track:0q6SjXK02E6Jz9hcy2d4or,https://api.spotify.com/v1/tracks/0q6SjXK02E6Jz9hcy2d4or,https://api.spotify.com/v1/audio-analysis/0q6SjXK02E6Jz9hcy2d4or,68576.0,3.0,"Canis Rex, Vol. 2",3ZAwDuOaoRfoJDms2m5HpC
Love Me Like You___Little Mix,0.783,0.63,7.0,-4.985,1.0,0.044,0.211,0.0,0.3,0.822,106.053,audio_features,6L2uVVPJA9WcDc7zCZ4DHN,spotify:track:6L2uVVPJA9WcDc7zCZ4DHN,https://api.spotify.com/v1/tracks/6L2uVVPJA9WcDc7zCZ4DHN,https://api.spotify.com/v1/audio-analysis/6L2uVVPJA9WcDc7zCZ4DHN,197787.0,4.0,Get Weird (Expanded Edition),2FnfZiFMv7bmXAIATOJDHs
Golden___Harry Styles,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,audio_features,45S5WTQEGOB1VHr1Q4FuPl,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/tracks/45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/audio-analysis/45S5WTQEGOB1VHr1Q4FuPl,208907.0,4.0,Fine Line,7xV2TzoaVc0ycW7fwBwAml
In The Dark (with Jhené Aiko)___Swae Lee,0.686,0.654,6.0,-6.7,1.0,0.0936,0.433,0.0,0.108,0.663,98.077,audio_features,0zaoWwS8RpE3LSDdmkg8TC,spotify:track:0zaoWwS8RpE3LSDdmkg8TC,https://api.spotify.com/v1/tracks/0zaoWwS8RpE3LSDdmkg8TC,https://api.spotify.com/v1/audio-analysis/0zaoWwS8RpE3LSDdmkg8TC,161147.0,4.0,Shang-Chi and The Legend of The Ten Rings: The Album,2kAqjStKcwlDD59H0llhGC
Wonder Woman Main Theme___Hans Zimmer,0.42,0.76,11.0,-9.57,0.0,0.0838,0.00828,0.841,0.0893,0.0447,143.965,audio_features,0oz9ITtPIt3iI1nzdVX9L2,spotify:track:0oz9ITtPIt3iI1nzdVX9L2,https://api.spotify.com/v1/tracks/0oz9ITtPIt3iI1nzdVX9L2,https://api.spotify.com/v1/audio-analysis/0oz9ITtPIt3iI1nzdVX9L2,223873.0,1.0,Epic Soundtracks and Orchestral Music,1IvVfteLDvIvmJBl9WMvuf
"Aix-En-Provence, 1549___Natalie Holt",0.0797,0.045,0.0,-22.192,0.0,0.0384,0.945,0.931,0.13,0.0352,80.64,audio_features,1zFPwwn9OSvWKbnJpihq9n,spotify:track:1zFPwwn9OSvWKbnJpihq9n,https://api.spotify.com/v1/tracks/1zFPwwn9OSvWKbnJpihq9n,https://api.spotify.com/v1/audio-analysis/1zFPwwn9OSvWKbnJpihq9n,154000.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
I Almost Do (Taylor's Version)___Taylor Swift,0.511,0.559,4.0,-6.587,1.0,0.0264,0.0167,0.0,0.113,0.248,145.88,audio_features,2r9CbjYgFhtAmcFv1cSquB,spotify:track:2r9CbjYgFhtAmcFv1cSquB,https://api.spotify.com/v1/tracks/2r9CbjYgFhtAmcFv1cSquB,https://api.spotify.com/v1/audio-analysis/2r9CbjYgFhtAmcFv1cSquB,244587.0,4.0,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
Doctor Strange Trailer Music Theme - Cover Version___Krutikov Music,0.422,0.732,7.0,-12.435,1.0,0.0588,0.163,0.9,0.125,0.104,130.058,audio_features,7I4Ki44arf4sZZPUHqIz30,spotify:track:7I4Ki44arf4sZZPUHqIz30,https://api.spotify.com/v1/tracks/7I4Ki44arf4sZZPUHqIz30,https://api.spotify.com/v1/audio-analysis/7I4Ki44arf4sZZPUHqIz30,124478.0,4.0,Doctor Strange 2 Trailer Music (In The Multiverse of Madness Soundtrack),2wWf81ScNtzw4nvUDNEibc
The Train___Olivia Sanabia,0.573,0.741,9.0,-7.076,1.0,0.0688,0.71,8.64e-06,0.364,0.672,107.993,audio_features,5cXL2VUFoS6swssv1lpZZO,spotify:track:5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/tracks/5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/audio-analysis/5cXL2VUFoS6swssv1lpZZO,199627.0,4.0,The Train,5v9mHG9evQYdfr6lJyczR9
Fire And Water___M. M. Keeravani,0.692,0.479,1.0,-16.007,1.0,0.066,0.178,0.959,0.204,0.745,154.537,audio_features,5QP6ZJHd4gOd466d8ehplB,spotify:track:5QP6ZJHd4gOd466d8ehplB,https://api.spotify.com/v1/tracks/5QP6ZJHd4gOd466d8ehplB,https://api.spotify.com/v1/audio-analysis/5QP6ZJHd4gOd466d8ehplB,38071.0,4.0,RRR Ost Vol-5,76kESCn4RfnZXxQ3H8oozh
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)___Taylor Swift,0.631,0.518,0.0,-8.771,1.0,0.0303,0.274,0.0,0.088,0.205,93.023,audio_features,5enxwA8aAbwZbf5qCHORXi,spotify:track:5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/tracks/5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/audio-analysis/5enxwA8aAbwZbf5qCHORXi,613027.0,4.0,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
John Brown___Bob Dylan,0.693,0.259,4.0,-12.997,1.0,0.0442,0.734,0.0,0.146,0.617,115.985,audio_features,1A0Cy61KO73pahpiG08Lip,spotify:track:1A0Cy61KO73pahpiG08Lip,https://api.spotify.com/v1/tracks/1A0Cy61KO73pahpiG08Lip,https://api.spotify.com/v1/audio-analysis/1A0Cy61KO73pahpiG08Lip,259827.0,4.0,New York Sessions 1962,4FYezIKWdOXmsoASdwnAxc
happier___Olivia Rodrigo,0.395,0.443,6.0,-9.72,1.0,0.133,0.765,9.67e-06,0.0839,0.338,168.924,audio_features,2tGvwE8GcFKwNdAXMnlbfl,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl,https://api.spotify.com/v1/audio-analysis/2tGvwE8GcFKwNdAXMnlbfl,175933.0,3.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
Wrapped Around Your Finger___Post Malone,0.744,0.628,2.0,-5.435,1.0,0.0287,0.0493,0.0,0.317,0.539,119.966,audio_features,6Kfoo60npYPdvNxMPMiDpX,spotify:track:6Kfoo60npYPdvNxMPMiDpX,https://api.spotify.com/v1/tracks/6Kfoo60npYPdvNxMPMiDpX,https://api.spotify.com/v1/audio-analysis/6Kfoo60npYPdvNxMPMiDpX,193565.0,4.0,Twelve Carat Toothache,3HHNR44YbP7XogMVwzbodx
Heroes On Fire___Karen Fukahara,0.349,0.701,7.0,-4.043,0.0,0.0356,0.258,0.0,0.237,0.187,179.878,audio_features,3lqW7z7QXAgpjtgkkYTXXS,spotify:track:3lqW7z7QXAgpjtgkkYTXXS,https://api.spotify.com/v1/tracks/3lqW7z7QXAgpjtgkkYTXXS,https://api.spotify.com/v1/audio-analysis/3lqW7z7QXAgpjtgkkYTXXS,203027.0,4.0,Kipo And The Age Of Wonderbeasts (Season 2 Mixtape),6h7vVwlfREc9XNrHgVaIbj
Mischievous Scamp___Natalie Holt,0.53,0.495,1.0,-15.356,1.0,0.0346,0.892,0.848,0.109,0.175,146.914,audio_features,3PvZpCkHqsDqAr1jhCMUQJ,spotify:track:3PvZpCkHqsDqAr1jhCMUQJ,https://api.spotify.com/v1/tracks/3PvZpCkHqsDqAr1jhCMUQJ,https://api.spotify.com/v1/audio-analysis/3PvZpCkHqsDqAr1jhCMUQJ,88749.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
counting crimes___Nessa Barrett,0.689,0.623,9.0,-5.827,0.0,0.0494,0.383,0.0,0.152,0.426,86.025,audio_features,3EsFsEIcsdf4r5Y9UuW0yC,spotify:track:3EsFsEIcsdf4r5Y9UuW0yC,https://api.spotify.com/v1/tracks/3EsFsEIcsdf4r5Y9UuW0yC,https://api.spotify.com/v1/audio-analysis/3EsFsEIcsdf4r5Y9UuW0yC,182676.0,4.0,counting crimes,1v48gFxTeyWAeZDcB06sQW
Mysterious Force___Candace,0.726,0.798,5.0,-2.493,0.0,0.0332,0.129,0.0,0.332,0.844,132.523,audio_features,7xcjOAdQL9FZaPmXmPUuNS,spotify:track:7xcjOAdQL9FZaPmXmPUuNS,https://api.spotify.com/v1/tracks/7xcjOAdQL9FZaPmXmPUuNS,https://api.spotify.com/v1/audio-analysis/7xcjOAdQL9FZaPmXmPUuNS,92720.0,4.0,Phineas and Ferb: Across the 1st and 2nd Dimensions,7jiDj8Jdry8EtfY4VTqLb7
"The Rose Song - From ""High School Musical: The Musical: The Series (Season 2)""___Olivia Rodrigo",0.437,0.372,5.0,-9.0,1.0,0.0373,0.784,0.0,0.107,0.439,141.786,audio_features,3qxzozdGFaBxQ0X4HkrMr0,spotify:track:3qxzozdGFaBxQ0X4HkrMr0,https://api.spotify.com/v1/tracks/3qxzozdGFaBxQ0X4HkrMr0,https://api.spotify.com/v1/audio-analysis/3qxzozdGFaBxQ0X4HkrMr0,174380.0,4.0,"The Rose Song [From ""High School Musical: The Musical: The Series (Season 2)""]",6TeOuy8VtjfYy52ntsnu1m
State Of Grace (Taylor's Version)___Taylor Swift,0.594,0.713,9.0,-5.314,1.0,0.0503,0.000328,0.0,0.114,0.328,129.958,audio_features,5lFDIbYMcFHPPgzMcnPqSz,spotify:track:5lFDIbYMcFHPPgzMcnPqSz,https://api.spotify.com/v1/tracks/5lFDIbYMcFHPPgzMcnPqSz,https://api.spotify.com/v1/audio-analysis/5lFDIbYMcFHPPgzMcnPqSz,295413.0,4.0,Red (Taylor's Version),6x9s2ObPdpATZgrwxsk9c0
Xu Shang-Chi___Joel P West,0.373,0.748,9.0,-8.472,0.0,0.0484,0.24,0.954,0.066,0.568,86.954,audio_features,0U1X5zc0wvbT6C3YQEpK0q,spotify:track:0U1X5zc0wvbT6C3YQEpK0q,https://api.spotify.com/v1/tracks/0U1X5zc0wvbT6C3YQEpK0q,https://api.spotify.com/v1/audio-analysis/0U1X5zc0wvbT6C3YQEpK0q,175768.0,4.0,Shang-Chi and the Legend of the Ten Rings (Original Score),72LIvmrUE6L6bBO5gzvbya
...Ready For It?___Taylor Swift,0.613,0.764,2.0,-6.509,1.0,0.136,0.0527,0.0,0.197,0.417,160.015,audio_features,2yLa0QULdQr0qAIvVwN6B5,spotify:track:2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/tracks/2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/audio-analysis/2yLa0QULdQr0qAIvVwN6B5,208187.0,4.0,reputation,6DEjYFkNZh67HP7R9PSZvv
Glorious Purpose___Natalie Holt,0.147,0.216,0.0,-17.668,0.0,0.0404,0.858,0.974,0.157,0.038,67.579,audio_features,2lYt2cQkAJRTpQ8BHMBbgz,spotify:track:2lYt2cQkAJRTpQ8BHMBbgz,https://api.spotify.com/v1/tracks/2lYt2cQkAJRTpQ8BHMBbgz,https://api.spotify.com/v1/audio-analysis/2lYt2cQkAJRTpQ8BHMBbgz,154000.0,3.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
Bilionera - Radio Edit___Otilia,0.66,0.87,3.0,-1.822,0.0,0.0601,0.0438,0.0138,0.122,0.807,170.193,audio_features,48fKgzfvTU4U7eyRtIYaHP,spotify:track:48fKgzfvTU4U7eyRtIYaHP,https://api.spotify.com/v1/tracks/48fKgzfvTU4U7eyRtIYaHP,https://api.spotify.com/v1/audio-analysis/48fKgzfvTU4U7eyRtIYaHP,185294.0,4.0,Bilionera,63X6DY5KlW80AJF2JcztdI
One Right Now (with The Weeknd)___Post Malone,0.687,0.781,1.0,-4.806,1.0,0.053,0.0361,0.0,0.0755,0.688,97.014,audio_features,00Blm7zeNqgYLPtW6zg8cj,spotify:track:00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/tracks/00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/audio-analysis/00Blm7zeNqgYLPtW6zg8cj,193507.0,4.0,One Right Now,6fgSKdHloRioPrZ9oJC7FH
"Aankh Marey (From ""Simmba"")___Neha Kakkar",0.796,0.978,5.0,-1.266,0.0,0.0955,0.289,0.00254,0.346,0.8,129.999,audio_features,63MvWd6T6yoS7h4AJ4Hjrm,spotify:track:63MvWd6T6yoS7h4AJ4Hjrm,https://api.spotify.com/v1/tracks/63MvWd6T6yoS7h4AJ4Hjrm,https://api.spotify.com/v1/audio-analysis/63MvWd6T6yoS7h4AJ4Hjrm,212741.0,4.0,"Aankh Marey (From ""Simmba"")",4Tm5PfvhoU8ZAkmHYvEzIN
"Music from the ""Avengers: Infinity War"" Trailer 2___L'Orchestra Cinematique",0.191,0.549,0.0,-15.007,1.0,0.0522,0.0734,2.18e-05,0.0932,0.0632,83.033,audio_features,3fxRvgne4797zhZ9rM3w7H,spotify:track:3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/tracks/3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/audio-analysis/3fxRvgne4797zhZ9rM3w7H,144213.0,4.0,"Music from the ""Avengers: Infinity War"" Trailer 2 (Cover Version)",6Ol37vdSRyPbNYtOrQxElM
Hedwig's Theme___John Williams,0.275,0.0301,4.0,-29.94,0.0,0.0358,0.976,0.165,0.103,0.12,93.388,audio_features,6K5ODg9h9HwUpZ8slf3piD,spotify:track:6K5ODg9h9HwUpZ8slf3piD,https://api.spotify.com/v1/tracks/6K5ODg9h9HwUpZ8slf3piD,https://api.spotify.com/v1/audio-analysis/6K5ODg9h9HwUpZ8slf3piD,88569.0,4.0,"Hedwig's Theme (From ""Harry Potter And The Philosopher's Stone"")",1oRRqWVpbNU3CWD9d1H7CK
Classic Builds___Natalie Holt,0.429,0.528,9.0,-10.875,1.0,0.0311,0.234,0.92,0.224,0.314,130.156,audio_features,05ejIENqO02FMgUlMstUtr,spotify:track:05ejIENqO02FMgUlMstUtr,https://api.spotify.com/v1/tracks/05ejIENqO02FMgUlMstUtr,https://api.spotify.com/v1/audio-analysis/05ejIENqO02FMgUlMstUtr,161772.0,4.0,Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack],0KRhT6YRtWbgIhMqyOGAfa
Teardrops on My Guitar - Pop Version___Taylor Swift,0.459,0.753,10.0,-3.827,1.0,0.0537,0.0402,0.0,0.0863,0.483,199.997,audio_features,1hxLyjC9D9Jpw6EAPKqWv4,spotify:track:1hxLyjC9D9Jpw6EAPKqWv4,https://api.spotify.com/v1/tracks/1hxLyjC9D9Jpw6EAPKqWv4,https://api.spotify.com/v1/audio-analysis/1hxLyjC9D9Jpw6EAPKqWv4,179067.0,4.0,Taylor Swift,5eyZZoQEFQWRHkV2xgAeBw
Adore You___Harry Styles,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133.0,4.0,Fine Line,7xV2TzoaVc0ycW7fwBwAml
The Project___Adam Wingard,0.446,0.914,1.0,-6.886,1.0,0.134,0.0006,0.000423,0.348,0.0688,149.887,audio_features,2fQcm2pX0XQjOrLxAdYxJJ,spotify:track:2fQcm2pX0XQjOrLxAdYxJJ,https://api.spotify.com/v1/tracks/2fQcm2pX0XQjOrLxAdYxJJ,https://api.spotify.com/v1/audio-analysis/2fQcm2pX0XQjOrLxAdYxJJ,245110.0,4.0,The Project,1VeOi6p8ge6BUg3kZwymCj
