,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
838,I’m Me___Vanessa,2022-03-29 12:55,Vanessa,I’m Me,120386,2022-03-29 12:55:00,0.543,0.986,2.0,-1.441,1.0,0.169,0.043,1.87e-05,0.057,0.532,164.685,audio_features,4YJjxRUILIJXovSbXaDsij,spotify:track:4YJjxRUILIJXovSbXaDsij,https://api.spotify.com/v1/tracks/4YJjxRUILIJXovSbXaDsij,https://api.spotify.com/v1/audio-analysis/4YJjxRUILIJXovSbXaDsij,120387.0,4.0,Phineas and Ferb: Rockin' and Rollin',2NlTgt3Btt2QZlolG41J1j
839,Wolves___Selena Gomez,2022-03-29 12:58,Selena Gomez,Wolves,197993,2022-03-29 12:58:00,0.724,0.804,11.0,-4.614,0.0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993.0,4.0,Wolves,5gQZvWM1o8NkQndueJtZcP
840,Faded___Alan Walker,2022-03-29 13:02,Alan Walker,Faded,212626,2022-03-29 13:02:00,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,audio_features,7gHs73wELdeycvS48JfIos,spotify:track:7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,212627.0,4.0,Faded,5HMjpBO0v78ayq5lreAyDd
841,drivers license___Olivia Rodrigo,2022-03-29 13:16,Olivia Rodrigo,drivers license,144266,2022-03-29 13:16:00,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,5wANPM4fQCJwkGd4rN57mH,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
842,Mere Dholna___Pritam,2022-03-31 15:35,Pritam,Mere Dholna,48149,2022-03-31 15:35:00,0.68,0.973,8.0,-2.881,1.0,0.122,0.414,0.0,0.216,0.727,115.061,audio_features,2R4zzmPXIFuBH0BqdWDkfC,spotify:track:2R4zzmPXIFuBH0BqdWDkfC,https://api.spotify.com/v1/tracks/2R4zzmPXIFuBH0BqdWDkfC,https://api.spotify.com/v1/audio-analysis/2R4zzmPXIFuBH0BqdWDkfC,404432.0,4.0,Bhool Bhulaiyaa,4BKbiFqwZBaBG6MeDdkwID
843,Ami Je Tomar___Sharnali Shaha,2022-03-31 15:35,Sharnali Shaha,Ami Je Tomar,7082,2022-03-31 15:35:00,0.713,0.67,0.0,-9.096,1.0,0.0807,0.382,0.000199,0.209,0.627,110.047,audio_features,4Ax8uqRGpYRB60BLiLWhtB,spotify:track:4Ax8uqRGpYRB60BLiLWhtB,https://api.spotify.com/v1/tracks/4Ax8uqRGpYRB60BLiLWhtB,https://api.spotify.com/v1/audio-analysis/4Ax8uqRGpYRB60BLiLWhtB,293627.0,4.0,Ferbo Aabar,3eEyvYR1dYVZngD0cf2kJd
844,Mere Dholna___Pritam,2022-03-31 15:42,Pritam,Mere Dholna,404432,2022-03-31 15:42:00,0.68,0.973,8.0,-2.881,1.0,0.122,0.414,0.0,0.216,0.727,115.061,audio_features,2R4zzmPXIFuBH0BqdWDkfC,spotify:track:2R4zzmPXIFuBH0BqdWDkfC,https://api.spotify.com/v1/tracks/2R4zzmPXIFuBH0BqdWDkfC,https://api.spotify.com/v1/audio-analysis/2R4zzmPXIFuBH0BqdWDkfC,404432.0,4.0,Bhool Bhulaiyaa,4BKbiFqwZBaBG6MeDdkwID
845,Raabta (Kehte Hain Khuda Ne)___Pritam,2022-03-31 15:48,Pritam,Raabta (Kehte Hain Khuda Ne),18581,2022-03-31 15:48:00,0.69,0.427,4.0,-6.831,1.0,0.0269,0.866,0.0,0.11,0.459,110.938,audio_features,11PgL2XjsTBszhAPqttBJS,spotify:track:11PgL2XjsTBszhAPqttBJS,https://api.spotify.com/v1/tracks/11PgL2XjsTBszhAPqttBJS,https://api.spotify.com/v1/audio-analysis/11PgL2XjsTBszhAPqttBJS,289197.0,4.0,Agent Vinod,2DqQ34i4uuuZWTScsGIgHr
846,My Road Leads into the Desert___Hans Zimmer,2022-03-31 15:52,Hans Zimmer,My Road Leads into the Desert,37997,2022-03-31 15:52:00,0.148,0.0195,4.0,-19.122,0.0,0.0461,0.46,0.948,0.0917,0.0299,105.085,audio_features,6pZAfbCHf1n85a3MSPuDDY,spotify:track:6pZAfbCHf1n85a3MSPuDDY,https://api.spotify.com/v1/tracks/6pZAfbCHf1n85a3MSPuDDY,https://api.spotify.com/v1/audio-analysis/6pZAfbCHf1n85a3MSPuDDY,232200.0,4.0,Dune (Original Motion Picture Soundtrack),56k8ay5oE5apR61WIeE4wQ
847,Faded___Alan Walker,2022-03-31 15:52,Alan Walker,Faded,212626,2022-03-31 15:52:00,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,audio_features,7gHs73wELdeycvS48JfIos,spotify:track:7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,212627.0,4.0,Faded,5HMjpBO0v78ayq5lreAyDd
848,Stars Crossed___Olivia Sanabia,2022-03-31 15:56,Olivia Sanabia,Stars Crossed,221500,2022-03-31 15:56:00,0.629,0.591,6.0,-8.702,1.0,0.0443,0.443,2.43e-06,0.0717,0.547,153.965,audio_features,2sqAm0feHglxC4y4Cmr42e,spotify:track:2sqAm0feHglxC4y4Cmr42e,https://api.spotify.com/v1/tracks/2sqAm0feHglxC4y4Cmr42e,https://api.spotify.com/v1/audio-analysis/2sqAm0feHglxC4y4Cmr42e,221500.0,4.0,Stars Crossed,3orvYVz39zr8Nzvi8RgTAC
849,The Train___Olivia Sanabia,2022-03-31 16:01,Olivia Sanabia,The Train,286808,2022-03-31 16:01:00,0.573,0.741,9.0,-7.076,1.0,0.0688,0.71,8.64e-06,0.364,0.672,107.993,audio_features,5cXL2VUFoS6swssv1lpZZO,spotify:track:5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/tracks/5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/audio-analysis/5cXL2VUFoS6swssv1lpZZO,199627.0,4.0,The Train,5v9mHG9evQYdfr6lJyczR9
850,Hedwig's Theme___John Williams,2022-03-31 16:07,John Williams,Hedwig's Theme,309093,2022-03-31 16:07:00,0.275,0.0301,4.0,-29.94,0.0,0.0358,0.976,0.165,0.103,0.12,93.388,audio_features,6K5ODg9h9HwUpZ8slf3piD,spotify:track:6K5ODg9h9HwUpZ8slf3piD,https://api.spotify.com/v1/tracks/6K5ODg9h9HwUpZ8slf3piD,https://api.spotify.com/v1/audio-analysis/6K5ODg9h9HwUpZ8slf3piD,88569.0,4.0,"Hedwig's Theme (From ""Harry Potter And The Philosopher's Stone"")",1oRRqWVpbNU3CWD9d1H7CK
851,The Winter Soldier___Henry Jackman,2022-03-31 16:14,Henry Jackman,The Winter Soldier,384666,2022-03-31 16:14:00,0.252,0.378,1.0,-15.31,1.0,0.0393,0.00405,0.939,0.469,0.0351,114.955,audio_features,53xdABEP9hyvBwvuXpzeXG,spotify:track:53xdABEP9hyvBwvuXpzeXG,https://api.spotify.com/v1/tracks/53xdABEP9hyvBwvuXpzeXG,https://api.spotify.com/v1/audio-analysis/53xdABEP9hyvBwvuXpzeXG,384667.0,4.0,Captain America: The Winter Soldier (Original Motion Picture Soundtrack),3nWTffckeFVKV26BNZgKCl
852,Let's Keep It Going___Kristen Anderson-Lopez,2022-03-31 16:15,Kristen Anderson-Lopez,Let's Keep It Going,56160,2022-03-31 16:15:00,0.566,0.86,2.0,-4.247,0.0,0.0785,0.0293,0.0,0.158,0.392,99.901,audio_features,276IEtvE1or7kMbjU7yTdA,spotify:track:276IEtvE1or7kMbjU7yTdA,https://api.spotify.com/v1/tracks/276IEtvE1or7kMbjU7yTdA,https://api.spotify.com/v1/audio-analysis/276IEtvE1or7kMbjU7yTdA,56160.0,4.0,WandaVision: Episode 6 (Original Soundtrack),11ZRjWuFFT38ept1Gw5yT1
853,"Agents of S.H.I.E.L.D. Overture - From ""Marvel's Agents of S.H.I.E.L.D.""/Score___Bear McCreary",2022-03-31 16:18,Bear McCreary,"Agents of S.H.I.E.L.D. Overture - From ""Marvel's Agents of S.H.I.E.L.D.""/Score",171960,2022-03-31 16:18:00,0.456,0.491,1.0,-13.023,1.0,0.0613,0.777,0.792,0.115,0.188,96.164,audio_features,7g5H7rvDNnb6VAaLxjCgW5,spotify:track:7g5H7rvDNnb6VAaLxjCgW5,https://api.spotify.com/v1/tracks/7g5H7rvDNnb6VAaLxjCgW5,https://api.spotify.com/v1/audio-analysis/7g5H7rvDNnb6VAaLxjCgW5,171960.0,4.0,Marvel's Agents of S.H.I.E.L.D.,0QC50e0EZ0MAYLbbbeit0M
854,"TVA - From ""Loki""/Score___Natalie Holt",2022-03-31 16:20,Natalie Holt,"TVA - From ""Loki""/Score",148680,2022-03-31 16:20:00,0.492,0.498,1.0,-11.583,1.0,0.0383,0.0238,0.77,0.736,0.1,108.099,audio_features,6YnoM7vjNoilLxWRslJ1d4,spotify:track:6YnoM7vjNoilLxWRslJ1d4,https://api.spotify.com/v1/tracks/6YnoM7vjNoilLxWRslJ1d4,https://api.spotify.com/v1/audio-analysis/6YnoM7vjNoilLxWRslJ1d4,148680.0,4.0,"TVA (From ""Loki"")",685u0IYysvl0qWJumxvCnj
855,The Master of the Mystic End Credits___Michael Giacchino,2022-03-31 16:24,Michael Giacchino,The Master of the Mystic End Credits,230760,2022-03-31 16:24:00,0.345,0.599,10.0,-10.619,1.0,0.0361,0.03,0.136,0.0647,0.353,124.641,audio_features,2hbsiYZprSRLeZeX87Y89I,spotify:track:2hbsiYZprSRLeZeX87Y89I,https://api.spotify.com/v1/tracks/2hbsiYZprSRLeZeX87Y89I,https://api.spotify.com/v1/audio-analysis/2hbsiYZprSRLeZeX87Y89I,230760.0,4.0,Doctor Strange (Original Motion Picture Soundtrack),6wLxqu3cGnJoJZyiA3Pe10
856,Rebellious Way___Basixx,2022-03-31 16:27,Basixx,Rebellious Way,196587,2022-03-31 16:27:00,0.685,0.863,9.0,-4.093,0.0,0.0471,0.0234,0.00616,0.0635,0.562,124.994,audio_features,3EYTjjzKjRiZgcCA6TBjgR,spotify:track:3EYTjjzKjRiZgcCA6TBjgR,https://api.spotify.com/v1/tracks/3EYTjjzKjRiZgcCA6TBjgR,https://api.spotify.com/v1/audio-analysis/3EYTjjzKjRiZgcCA6TBjgR,196587.0,4.0,Tell Me,6asoJJw7okL9DswlAjs167
857,Run It (feat. Rick Ross & Rich Brian)___DJ Snake,2022-03-31 16:30,DJ Snake,Run It (feat. Rick Ross & Rich Brian),163373,2022-03-31 16:30:00,0.688,0.725,2.0,-7.806,1.0,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,audio_features,5x4vgABKiGp4Vg7ZyFRxhn,spotify:track:5x4vgABKiGp4Vg7ZyFRxhn,https://api.spotify.com/v1/tracks/5x4vgABKiGp4Vg7ZyFRxhn,https://api.spotify.com/v1/audio-analysis/5x4vgABKiGp4Vg7ZyFRxhn,163373.0,4.0,Shang-Chi and The Legend of The Ten Rings: The Album,2kAqjStKcwlDD59H0llhGC
858,Stranger Things___The Theme System,2022-03-31 16:31,The Theme System,Stranger Things,50714,2022-03-31 16:31:00,0.395,0.607,0.0,-14.035,1.0,0.035,0.718,0.943,0.131,0.21,167.9,audio_features,7z9AOGR6nZlvybNKDj6sDv,spotify:track:7z9AOGR6nZlvybNKDj6sDv,https://api.spotify.com/v1/tracks/7z9AOGR6nZlvybNKDj6sDv,https://api.spotify.com/v1/audio-analysis/7z9AOGR6nZlvybNKDj6sDv,50714.0,4.0,Stranger Things,3n000CK16tSAD6W8CPONeJ
859,Xu Shang-Chi___Joel P West,2022-03-31 16:34,Joel P West,Xu Shang-Chi,175768,2022-03-31 16:34:00,0.373,0.748,9.0,-8.472,0.0,0.0484,0.24,0.954,0.066,0.568,86.954,audio_features,0U1X5zc0wvbT6C3YQEpK0q,spotify:track:0U1X5zc0wvbT6C3YQEpK0q,https://api.spotify.com/v1/tracks/0U1X5zc0wvbT6C3YQEpK0q,https://api.spotify.com/v1/audio-analysis/0U1X5zc0wvbT6C3YQEpK0q,175768.0,4.0,Shang-Chi and the Legend of the Ten Rings (Original Score),72LIvmrUE6L6bBO5gzvbya
860,"The Docking Scene (From ""Interstellar"")___Hans Zimmer",2022-03-31 16:38,Hans Zimmer,"The Docking Scene (From ""Interstellar"")",216586,2022-03-31 16:38:00,0.477,0.264,0.0,-15.339,1.0,0.0311,0.319,0.8,0.0495,0.153,119.976,audio_features,0uIEgUWO6a1MrrSY0HkReb,spotify:track:0uIEgUWO6a1MrrSY0HkReb,https://api.spotify.com/v1/tracks/0uIEgUWO6a1MrrSY0HkReb,https://api.spotify.com/v1/audio-analysis/0uIEgUWO6a1MrrSY0HkReb,216587.0,4.0,Hans Zimmer - The Classics,1SCyi9a5pOasikidToUY5y
861,Scam 1992 Theme Music___Achint,2022-03-31 16:40,Achint,Scam 1992 Theme Music,86206,2022-03-31 16:40:00,0.516,0.486,4.0,-11.45,0.0,0.0249,0.00411,0.277,0.34,0.454,87.045,audio_features,3A04b0nJb2nAzGUw2rqDsI,spotify:track:3A04b0nJb2nAzGUw2rqDsI,https://api.spotify.com/v1/tracks/3A04b0nJb2nAzGUw2rqDsI,https://api.spotify.com/v1/audio-analysis/3A04b0nJb2nAzGUw2rqDsI,86207.0,4.0,Scam 1992 Theme Music,2EMFH1MjFhmssiQz6lVXRh
862,Ode to Odd___20syl,2022-03-31 16:40,20syl,Ode to Odd,20008,2022-03-31 16:40:00,0.599,0.399,5.0,-11.782,0.0,0.0769,0.282,0.886,0.102,0.13,99.788,audio_features,5boanH5wwSZfW4OiXTh0Pz,spotify:track:5boanH5wwSZfW4OiXTh0Pz,https://api.spotify.com/v1/tracks/5boanH5wwSZfW4OiXTh0Pz,https://api.spotify.com/v1/audio-analysis/5boanH5wwSZfW4OiXTh0Pz,60447.0,4.0,36 (Beats & Types),7m90TeUDlLVOaJh4QumfEM
863,A Man Without Love___Engelbert Humperdinck,2022-04-01 09:53,Engelbert Humperdinck,A Man Without Love,21,2022-04-01 09:53:00,0.538,0.467,2.0,-9.589,1.0,0.0327,0.637,0.0,0.115,0.507,111.766,audio_features,0oUBuOO4g9P4lREqfqR5nq,spotify:track:0oUBuOO4g9P4lREqfqR5nq,https://api.spotify.com/v1/tracks/0oUBuOO4g9P4lREqfqR5nq,https://api.spotify.com/v1/audio-analysis/0oUBuOO4g9P4lREqfqR5nq,203133.0,4.0,A Man Without Love,2zQM1HOK5OnDGF1SSWExnE
864,A Man Without Love___Engelbert Humperdinck,2022-04-01 09:53,Engelbert Humperdinck,A Man Without Love,2453,2022-04-01 09:53:00,0.538,0.467,2.0,-9.589,1.0,0.0327,0.637,0.0,0.115,0.507,111.766,audio_features,0oUBuOO4g9P4lREqfqR5nq,spotify:track:0oUBuOO4g9P4lREqfqR5nq,https://api.spotify.com/v1/tracks/0oUBuOO4g9P4lREqfqR5nq,https://api.spotify.com/v1/audio-analysis/0oUBuOO4g9P4lREqfqR5nq,203133.0,4.0,A Man Without Love,2zQM1HOK5OnDGF1SSWExnE
865,A Man Without Love___Engelbert Humperdinck,2022-04-01 09:53,Engelbert Humperdinck,A Man Without Love,0,2022-04-01 09:53:00,0.538,0.467,2.0,-9.589,1.0,0.0327,0.637,0.0,0.115,0.507,111.766,audio_features,0oUBuOO4g9P4lREqfqR5nq,spotify:track:0oUBuOO4g9P4lREqfqR5nq,https://api.spotify.com/v1/tracks/0oUBuOO4g9P4lREqfqR5nq,https://api.spotify.com/v1/audio-analysis/0oUBuOO4g9P4lREqfqR5nq,203133.0,4.0,A Man Without Love,2zQM1HOK5OnDGF1SSWExnE
866,A Man Without Love___Engelbert Humperdinck,2022-04-01 09:57,Engelbert Humperdinck,A Man Without Love,203133,2022-04-01 09:57:00,0.538,0.467,2.0,-9.589,1.0,0.0327,0.637,0.0,0.115,0.507,111.766,audio_features,0oUBuOO4g9P4lREqfqR5nq,spotify:track:0oUBuOO4g9P4lREqfqR5nq,https://api.spotify.com/v1/tracks/0oUBuOO4g9P4lREqfqR5nq,https://api.spotify.com/v1/audio-analysis/0oUBuOO4g9P4lREqfqR5nq,203133.0,4.0,A Man Without Love,2zQM1HOK5OnDGF1SSWExnE
867,Wellerman Nightcore___Yakinifu,2022-04-01 10:00,Yakinifu,Wellerman Nightcore,1642,2022-04-01 10:00:00,0.699,0.705,10.0,-7.538,1.0,0.0394,0.706,0.000267,0.197,0.705,112.489,audio_features,4kI4gzeIwti0CBxNpTlysj,spotify:track:4kI4gzeIwti0CBxNpTlysj,https://api.spotify.com/v1/tracks/4kI4gzeIwti0CBxNpTlysj,https://api.spotify.com/v1/audio-analysis/4kI4gzeIwti0CBxNpTlysj,145272.0,4.0,Wellerman Female Nightcore,5myWu9rkHj0RJg5KmluzL2
868,good 4 u___Olivia Rodrigo,2022-04-01 10:00,Olivia Rodrigo,good 4 u,3626,2022-04-01 10:00:00,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
869,Rockabye___Fly By Nightcore,2022-04-01 10:00,Fly By Nightcore,Rockabye,4736,2022-04-01 10:00:00,0.72,0.763,9.0,-4.068,0.0,0.0523,0.406,0.0,0.18,0.742,101.965,audio_features,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,251088.0,4.0,Rockabye (feat. Sean Paul & Anne-Marie),3meZFplbMmji648oWUNEfQ
870,August Diaries___DHARIA,2022-04-01 10:00,DHARIA,August Diaries,19477,2022-04-01 10:00:00,0.711,0.701,3.0,-4.424,0.0,0.237,0.474,0.0015,0.115,0.541,97.975,audio_features,6K6etxmlu4Y7J3dR77MK3N,spotify:track:6K6etxmlu4Y7J3dR77MK3N,https://api.spotify.com/v1/tracks/6K6etxmlu4Y7J3dR77MK3N,https://api.spotify.com/v1/audio-analysis/6K6etxmlu4Y7J3dR77MK3N,223385.0,4.0,August Diaries,2qEWSsJCgemvb6SQAjqzXH
871,残酷シャングリラ (TV Size Version)___O★Z,2022-04-01 10:00,O★Z,残酷シャングリラ (TV Size Version),4693,2022-04-01 10:00:00,0.518,0.917,1.0,-4.916,1.0,0.152,0.105,0.0,0.27,0.456,135.956,audio_features,5s56Vk8jelVjnyG9xPFPiH,spotify:track:5s56Vk8jelVjnyG9xPFPiH,https://api.spotify.com/v1/tracks/5s56Vk8jelVjnyG9xPFPiH,https://api.spotify.com/v1/audio-analysis/5s56Vk8jelVjnyG9xPFPiH,98839.0,4.0,残酷シャングリラ/BLOODY KISS (TV Size Version),3PN3JVAo4RslU2X8QWUYWj
872,Rebellious Way___Basixx,2022-04-01 10:01,Basixx,Rebellious Way,32511,2022-04-01 10:01:00,0.685,0.863,9.0,-4.093,0.0,0.0471,0.0234,0.00616,0.0635,0.562,124.994,audio_features,3EYTjjzKjRiZgcCA6TBjgR,spotify:track:3EYTjjzKjRiZgcCA6TBjgR,https://api.spotify.com/v1/tracks/3EYTjjzKjRiZgcCA6TBjgR,https://api.spotify.com/v1/audio-analysis/3EYTjjzKjRiZgcCA6TBjgR,196587.0,4.0,Tell Me,6asoJJw7okL9DswlAjs167
873,Mere Dholna___Pritam,2022-04-01 10:08,Pritam,Mere Dholna,404432,2022-04-01 10:08:00,0.68,0.973,8.0,-2.881,1.0,0.122,0.414,0.0,0.216,0.727,115.061,audio_features,2R4zzmPXIFuBH0BqdWDkfC,spotify:track:2R4zzmPXIFuBH0BqdWDkfC,https://api.spotify.com/v1/tracks/2R4zzmPXIFuBH0BqdWDkfC,https://api.spotify.com/v1/audio-analysis/2R4zzmPXIFuBH0BqdWDkfC,404432.0,4.0,Bhool Bhulaiyaa,4BKbiFqwZBaBG6MeDdkwID
874,Raabta (Kehte Hain Khuda Ne)___Pritam,2022-04-01 10:32,Pritam,Raabta (Kehte Hain Khuda Ne),127808,2022-04-01 10:32:00,0.69,0.427,4.0,-6.831,1.0,0.0269,0.866,0.0,0.11,0.459,110.938,audio_features,11PgL2XjsTBszhAPqttBJS,spotify:track:11PgL2XjsTBszhAPqttBJS,https://api.spotify.com/v1/tracks/11PgL2XjsTBszhAPqttBJS,https://api.spotify.com/v1/audio-analysis/11PgL2XjsTBszhAPqttBJS,289197.0,4.0,Agent Vinod,2DqQ34i4uuuZWTScsGIgHr
875,"Music from the ""Avengers: Infinity War"" Trailer___L'Orchestra Cinematique",2022-04-04 10:52,L'Orchestra Cinematique,"Music from the ""Avengers: Infinity War"" Trailer",152640,2022-04-04 10:52:00,0.191,0.549,0.0,-15.007,1.0,0.0522,0.0734,2.18e-05,0.0932,0.0632,83.033,audio_features,3fxRvgne4797zhZ9rM3w7H,spotify:track:3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/tracks/3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/audio-analysis/3fxRvgne4797zhZ9rM3w7H,144213.0,4.0,"Music from the ""Avengers: Infinity War"" Trailer 2 (Cover Version)",6Ol37vdSRyPbNYtOrQxElM
876,"Music from the ""Avengers: Infinity War"" Trailer 2___L'Orchestra Cinematique",2022-04-04 10:54,L'Orchestra Cinematique,"Music from the ""Avengers: Infinity War"" Trailer 2",144213,2022-04-04 10:54:00,0.191,0.549,0.0,-15.007,1.0,0.0522,0.0734,2.18e-05,0.0932,0.0632,83.033,audio_features,3fxRvgne4797zhZ9rM3w7H,spotify:track:3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/tracks/3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/audio-analysis/3fxRvgne4797zhZ9rM3w7H,144213.0,4.0,"Music from the ""Avengers: Infinity War"" Trailer 2 (Cover Version)",6Ol37vdSRyPbNYtOrQxElM
877,"Music from the ""Avengers: Infinity War"" Trailer___L'Orchestra Cinematique",2022-04-04 10:57,L'Orchestra Cinematique,"Music from the ""Avengers: Infinity War"" Trailer",152640,2022-04-04 10:57:00,0.191,0.549,0.0,-15.007,1.0,0.0522,0.0734,2.18e-05,0.0932,0.0632,83.033,audio_features,3fxRvgne4797zhZ9rM3w7H,spotify:track:3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/tracks/3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/audio-analysis/3fxRvgne4797zhZ9rM3w7H,144213.0,4.0,"Music from the ""Avengers: Infinity War"" Trailer 2 (Cover Version)",6Ol37vdSRyPbNYtOrQxElM
878,"Music from the ""Avengers: Infinity War"" Trailer 2___L'Orchestra Cinematique",2022-04-04 10:59,L'Orchestra Cinematique,"Music from the ""Avengers: Infinity War"" Trailer 2",144213,2022-04-04 10:59:00,0.191,0.549,0.0,-15.007,1.0,0.0522,0.0734,2.18e-05,0.0932,0.0632,83.033,audio_features,3fxRvgne4797zhZ9rM3w7H,spotify:track:3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/tracks/3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/audio-analysis/3fxRvgne4797zhZ9rM3w7H,144213.0,4.0,"Music from the ""Avengers: Infinity War"" Trailer 2 (Cover Version)",6Ol37vdSRyPbNYtOrQxElM
879,Run It (feat. Rick Ross & Rich Brian)___DJ Snake,2022-04-04 11:00,DJ Snake,Run It (feat. Rick Ross & Rich Brian),12629,2022-04-04 11:00:00,0.688,0.725,2.0,-7.806,1.0,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,audio_features,5x4vgABKiGp4Vg7ZyFRxhn,spotify:track:5x4vgABKiGp4Vg7ZyFRxhn,https://api.spotify.com/v1/tracks/5x4vgABKiGp4Vg7ZyFRxhn,https://api.spotify.com/v1/audio-analysis/5x4vgABKiGp4Vg7ZyFRxhn,163373.0,4.0,Shang-Chi and The Legend of The Ten Rings: The Album,2kAqjStKcwlDD59H0llhGC
880,"Music from the ""Avengers: Infinity War"" Trailer___L'Orchestra Cinematique",2022-04-04 11:00,L'Orchestra Cinematique,"Music from the ""Avengers: Infinity War"" Trailer",43789,2022-04-04 11:00:00,0.191,0.549,0.0,-15.007,1.0,0.0522,0.0734,2.18e-05,0.0932,0.0632,83.033,audio_features,3fxRvgne4797zhZ9rM3w7H,spotify:track:3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/tracks/3fxRvgne4797zhZ9rM3w7H,https://api.spotify.com/v1/audio-analysis/3fxRvgne4797zhZ9rM3w7H,144213.0,4.0,"Music from the ""Avengers: Infinity War"" Trailer 2 (Cover Version)",6Ol37vdSRyPbNYtOrQxElM
881,Scam 1992 Theme Music___Achint,2022-04-04 11:02,Achint,Scam 1992 Theme Music,86206,2022-04-04 11:02:00,0.516,0.486,4.0,-11.45,0.0,0.0249,0.00411,0.277,0.34,0.454,87.045,audio_features,3A04b0nJb2nAzGUw2rqDsI,spotify:track:3A04b0nJb2nAzGUw2rqDsI,https://api.spotify.com/v1/tracks/3A04b0nJb2nAzGUw2rqDsI,https://api.spotify.com/v1/audio-analysis/3A04b0nJb2nAzGUw2rqDsI,86207.0,4.0,Scam 1992 Theme Music,2EMFH1MjFhmssiQz6lVXRh
882,Let's Keep It Going___Kristen Anderson-Lopez,2022-04-04 11:04,Kristen Anderson-Lopez,Let's Keep It Going,105445,2022-04-04 11:04:00,0.566,0.86,2.0,-4.247,0.0,0.0785,0.0293,0.0,0.158,0.392,99.901,audio_features,276IEtvE1or7kMbjU7yTdA,spotify:track:276IEtvE1or7kMbjU7yTdA,https://api.spotify.com/v1/tracks/276IEtvE1or7kMbjU7yTdA,https://api.spotify.com/v1/audio-analysis/276IEtvE1or7kMbjU7yTdA,56160.0,4.0,WandaVision: Episode 6 (Original Soundtrack),11ZRjWuFFT38ept1Gw5yT1
883,Stars Crossed___Olivia Sanabia,2022-04-04 11:04,Olivia Sanabia,Stars Crossed,9686,2022-04-04 11:04:00,0.629,0.591,6.0,-8.702,1.0,0.0443,0.443,2.43e-06,0.0717,0.547,153.965,audio_features,2sqAm0feHglxC4y4Cmr42e,spotify:track:2sqAm0feHglxC4y4Cmr42e,https://api.spotify.com/v1/tracks/2sqAm0feHglxC4y4Cmr42e,https://api.spotify.com/v1/audio-analysis/2sqAm0feHglxC4y4Cmr42e,221500.0,4.0,Stars Crossed,3orvYVz39zr8Nzvi8RgTAC
